10, 5, 0, N/A, 8, [1 2 4 0 4 3 2 4 0 2 0 4 0 4 2 4 2 4 2 4 2 3]
10, 5, 1, N/A, 12, [1 2 3 4 3 0 2 0 3 0 2 0 3 2 3 0 2 3 1 4 3 1 4 2 4 3 4 2 1]
10, 5, 2, N/A, 7, [4 2 0 1 2 1 3 0 1 0 3 0 3 1 3 1 2 0 1 2 3 2 0 1 3]
10, 5, 3, N/A, 5, [3 0 4 1 2 0 2 4 0 4 2 4 2 4 1 4 2 0 1 0 1 2 1 3 0 3 0]
10, 5, 4, N/A, 5, [4 3 0 2 1 2 3 1 3 2 3 0 1 2 0 2 1 0 1 0 1 2 0 2 1]
10, 6, 0, N/A, 5, [3 5 4 2 1 4 2 5 4 0 1 4 0 1 2 0 2 1 2 0 1 0 2 1 0 5 2 0 1]
10, 6, 1, N/A, 4, [5 0 2 4 1 3 4 2 1 2 4 2 4 1 3 2 3 2 3 2 3 4 0 2 1 3 4]
10, 6, 2, N/A, 6, [5 2 1 0 3 1 2 3 0 4 3 4 0 3 4 0 2 4 3 2 3 0 2 3 2 0 3 4 2 4 3 0]
10, 6, 3, N/A, 7, [1 4 5 0 3 4 2 3 4 5 2 3 2 5 3 0 5 4 2 0 4 2 4 0 5 2 4 0 2 4 2 4 2 4 5 0 2]
10, 6, 4, N/A, 6, [3 4 0 2 1 2 0 4 5 4 2 5 0 2 0 4 2 0 4 1 0 5 2 0 2 1 2 0 2 0 1 2 3]
10, 7, 0, N/A, 7, [4 6 3 5 0 1 2 5 6 0 5 0 3 6 2 5 3 2 0 3 0 3 6 0 6 3 6 3 6 0 2 6 1 2 3 2 6]
10, 7, 1, N/A, 7, [6 3 2 0 3 1 5 4 1 3 4 3 1 0 3 5 3 5 4 0 5 0 4 5 0 3 6 4]
10, 7, 2, N/A, 8, [1 4 2 0 3 5 6 4 5 4 5 3 6 1 3 0 1 5 4 0 4 3 0 3 0 6 0 3 6 4 0 5 3 0]
10, 7, 3, N/A, 7, [3 1 0 4 5 6 5 6 4 2 4 0 6 1 0 5 4 5 6 5 0 6 0 1 5 4 5 3 4 3 5 0 3 4 0]
10, 7, 4, N/A, 6, [1 5 4 2 0 3 2 3 6 3 4 2 0 5 4 5 0 6 5 4 6 0 6 2 5 0 6 5 0 5 2 5 6 2 5 3]
10, 8, 0, N/A, 11, [4 2 0 5 6 7 3 1 7 0 1 6 1 0 7 6 0 5 0 1 3 0 7 6 1 7 3 5 7 6 3 2 1 2 0 7 3 1 0 1 6]
10, 8, 1, N/A, 7, [7 3 1 3 4 0 6 2 6 4 6 5 6 3 4 5 6 2 0 2 4 5 4 2 4 2 5 4 5 6 0 2 5 6 4 6]
10, 8, 2, N/A, 9, [6 5 3 2 1 2 4 3 4 2 7 4 1 0 1 0 1 2 0 7 1 7 3 1 0 2 0 2 4 0 1 2 4 3 4 2 1 4 7 1 6]
10, 8, 3, N/A, 11, [4 2 0 3 5 7 1 7 5 2 6 7 5 1 2 5 3 5 2 1 2 1 5 1 5 2 7 2 5 1 6 1 7 5 7 1 6 4]
10, 8, 4, N/A, 11, [5 3 6 1 7 2 6 4 6 0 6 0 6 0 4 6 2 6 4 2 0 6 4 6 0 2 6 0 2 0 6 7 2 7 0 7 2 0 4 0 4 2 7 3]
15, 4, 0, N/A, 15, [0 3 2 3 1 2 0 3 0 2 3 0 2 0 2 0 3 0 3 0 3 2 3 0 3 0 3 2 0 3 2 0 2 3]
15, 4, 1, N/A, 8, [1 2 3 0 1 3 0 3 0 3 2 1 2 3 2 1 2 1 3 2 3 2 3 2 3 2 3 2 3 2]
15, 4, 2, N/A, 9, [3 2 1 3 2 0 3 2 3 2 3 2 3 0 2 0 2 3 2 3 2 3 2 3 0 2 3 0 3 0 2 0 2 3 0 3]
15, 4, 3, N/A, 9, [3 1 0 2 1 3 0 3 0 1 3 0 1 3 1 0 3 0 3 1 0 1 0 3 1 3 1 3 0 1 0 3 2 0 1 0 1 0 2]
15, 4, 4, N/A, 8, [1 3 2 0 2 0 3 0 3 0 3 0 2 0 2 3 0 3 0 3 0 3 2 3 2 3 2 3 2 3 2 3 2]
15, 5, 0, N/A, 15, [2 3 1 4 2 3 2 1 0 3 2 3 0 3 0 2 0 2 0 3 1 2 1 2 0 1 2 1 2 1 2 0 1 0 2 1 0 1 2 1 2 1 3 2 3 2 1 3 1 2 1 2 1 3 2]
15, 5, 1, N/A, 14, [2 4 1 0 3 0 2 1 0 2 0 1 2 0 2 0 3 1 2 0 2 3 2 0 2 0 3 2 3 2 3 0 3 2 0 3 0 2 3 0 3 2]
15, 5, 2, N/A, 17, [4 2 4 1 0 3 0 3 4 3 2 1 2 1 2 3 2 3 4 2 1 4 2 4 1 2 1 2 4 1 2 1 4 2 1 2 4 1 2 4 2 4 2 1 3 2 4 3 4 1]
15, 5, 3, N/A, 14, [4 0 2 0 3 1 3 0 4 2 4 3 0 2 0 3 0 3 0 3 0 3 0 2 3 2 3 2 0 3 0 2 0 3 0 2 0 2 0 3 0 2 0]
15, 5, 4, N/A, 12, [0 2 1 0 3 4 0 2 0 2 4 2 4 3 0 2 4 0 2 4 2 0 2 4 2 4 0 4 2 0 2 0 4 2 1 2 1 0 4 2 4 3]
15, 6, 0, N/A, 25, [4 0 2 5 2 3 0 1 0 1 5 1 2 3 1 5 2 3 5 1 3 1 3 5 1 3 5 2 5 3 5 2 5 2 5 2 1 5 1 2 5 1 2 3 5 1 5 2 1 5 1 4 2 3 2 3 5 2 4]
15, 6, 1, N/A, 30, [3 0 4 2 4 2 1 4 1 4 1 5 0 2 5 0 4 0 5 0 4 0 4 5 2 5 2 0 1 5 2 1 0 5 2 0 1 0 1 0 2 0 2 5 1 5 2 0 2 0 2 0 2 0 2 1 0 5 1 2 1 2 5 1 5 2]
15, 6, 2, N/A, 25, [1 4 3 0 3 2 5 4 2 0 2 0 5 4 2 5 3 2 3 5 4 3 2 4 3 2 5 3 5 2 3 2 5 3 2 5 2 3 2 5 2 5 3 2 3 5 4 5 3 2 5 3 4 1 2 1 5 2]
15, 6, 3, N/A, 22, [2 1 0 1 3 5 1 2 5 4 1 4 2 4 2 5 3 2 4 5 4 3 2 4 3 2 4 2 3 5 4 3 2 3 5 3 5 3 5 2 3 2 3 5 2 4 2 3 0 3 0 3 0 3 4 2 0 4 5 4 2 4 3]
15, 6, 4, N/A, 23, [5 0 5 2 5 4 1 4 1 5 3 1 3 5 3 5 1 4 5 3 5 3 4 5 3 4 3 4 5 4 5 4 5 3 4 5 4 3 4 3 4 1 3 5 3 1 3 2 1 3 5 1 3 1 2 3 5 2 1 3 1]
15, 7, 0, N/A, 42, [1 0 5 2 5 2 6 3 4 5 0 2 4 3 6 4 3 4 2 3 6 4 2 3 6 3 6 4 6 2 6 4 0 4 0 4 2 6 4 2 6 2 4 2 6 4 0 2 4 2 0 2 4 5 4 0 2 4 3 4 3 5]
15, 7, 1, N/A, 36, [2 0 4 2 5 6 1 3 6 5 4 5 3 2 1 2 4 3 5 1 5 3 2 4 5 3 4 2 4 3 5 4 5 3 4 5 2 4 5 2 4 2 5 2 4 1 5 1 4 2 5 1 5 2 5 2 3 2 3 5 3 5 2 4 3 1 2 4 3 4 2]
15, 7, 2, N/A, 27, [2 6 0 1 3 6 4 5 0 1 6 4 5 0 1 6 1 5 4 1 5 4 0 4 1 5 0 4 1 4 1 5 4 5 0 1 5 1 0 1 5 1 5 4 5 4 5 4 0 1 5 0 1 5 4 6 0 4 6]
15, 7, 3, N/A, 30, [2 6 4 6 1 6 4 3 5 0 5 4 3 4 6 0 5 0 5 6 4 5 0 4 0 4 5 0 6 4 5 3 6 3 5 3 6 3 5 4 6 0 6 5 3 0 5 6 3 4 5 3 5 6 5 6 5 3 5 4 3 5 0 6 0 2]
15, 7, 4, N/A, 40, [2 6 0 3 1 6 3 4 1 3 1 5 6 5 3 5 6 1 5 3 6 3 4 3 1 5 1 3 1 4 5 4 1 3 4 1 5 4 3 1 5 3 1 5 1 3 1 5 4 5 4 5 3 1 5 1 3 1 3 1 5 4 3 5 4 5 3 1 5 4 3 4 1 4 5 1]
15, 8, 0, N/A, 40, [7 6 1 2 1 7 4 3 5 3 4 3 0 5 4 7 5 4 1 7 3 0 3 4 3 1 7 4 0 5 3 7 0 3 5 0 7 0 3 4 3 4 5 7 5 7 4 3 0 3 5 4 7 0 5 7 3 0 7 0 3 0 5 0 4 3 5 3 5 0 7 4]
15, 8, 1, N/A, 32, [4 0 2 3 5 6 3 7 1 7 3 0 5 2 0 7 6 1 7 6 1 0 2 6 5 1 2 7 1 0 6 1 2 7 1 2 7 2 6 1 6 7 2 7 1 5 2 7 6 5 2 6 2 7 6 2 7 0 2 6 7 2 6 7 2 0 6 7 5 2 6 5 2 4 0 6 0 6]
15, 8, 2, N/A, 36, [7 5 4 1 3 0 4 2 3 5 6 4 0 1 4 0 5 4 1 5 0 5 0 4 5 1 5 1 5 4 6 0 1 4 3 0 1 3 6 0 4 5 4 6 5 4 1 3 4 5 1 4 6 5 6 1 3 6 1 6 5 6 5 1 4 1 4 6 5 6 4 1 4 5 6 5 1]
15, 8, 3, N/A, 41, [7 5 6 2 4 3 5 3 1 5 2 3 5 3 5 2 5 1 4 2 5 0 2 4 0 4 5 2 1 5 0 5 2 1 0 2 1 5 4 5 2 1 2 4 0 2 0 1 2 5 1 5 4 1 4 1 4 2 4 1 2 4 2 4 5 2 6]
15, 8, 4, N/A, 49, [2 1 7 4 5 4 3 6 0 1 0 1 7 3 4 3 7 1 3 4 0 7 4 3 6 7 3 4 6 4 0 3 7 0 3 4 3 7 4 0 3 0 4 3 4 7 3 0 4 7 3 0 4 7 3 7 4 7 3 4 7 0 3 0 3 7 0 3 7 0 4 3 4 0 7 3 4 3 2]
20, 4, 0, N/A, 16, [0 3 0 1 2 0 1 0 1 0 1 0 1 0 1 2 0 2 0 2 0 2 0 2 0 2 0 2 1 2 0 1 0 2 1 2 1 0 2]
20, 4, 1, N/A, 15, [2 0 3 0 2 1 2 0 2 1 2 1 2 0 2 0 1 2 1 0 2 0 2 0 2 0 1 2 1 2 1 2 1 2 0 1 2 1 2 1]
20, 4, 2, N/A, 15, [2 0 3 1 0 3 2 0 2 3 2 0 3 0 3 0 2 3 2 3 2 3 2 3 2 3 2 3 2 3 2 1 2 3 2 3 2 0 3 2]
20, 4, 3, N/A, 19, [1 0 3 2 3 1 0 3 0 1 0 1 0 3 1 3 1 3 1 3 1 0 1 0 1 0 3 0 3 0 1 3 1 3 0 3 0 3 0 3 0 3 0]
20, 4, 4, N/A, 20, [2 0 2 3 1 0 3 1 2 1 3 1 3 1 2 1 2 1 2 1 3 1 2 3 2 3 2 3 2 3 1 2 1 2 1 3 1 3 1 2 1 2 1 2 3 1 2 1 2 1]
20, 5, 0, N/A, 53, [0 3 1 4 1 2 0 1 2 1 2 1 2 4 1 4 0 4 0 4 0 1 0 1 4 1 0 1 0 4 1 4 1 4 0 2 1 0 2 0 2 1 2 1 2 0 1 0 2 1 2 1 2 1 2 1 2 1 0 1 2 0 2 0 2 1 2 1 2 0 4 1 0 4 1 0 2 4]
20, 5, 1, N/A, 44, [3 2 4 0 3 4 1 2 1 4 1 4 3 1 2 3 4 3 1 3 4 1 4 3 1 3 1 4 1 4 2 1 3 2 1 3 1 3 1 2 1 3 2 3 2 3 2 1 4 2 1 4 2 1 4 1 4 2 1 2 4 2 1 3 1 3 2 1 3 1 3 4 2]
20, 5, 2, N/A, 49, [2 4 1 2 3 2 0 1 2 1 3 1 2 1 2 1 2 3 0 1 2 0 1 2 1 2 1 0 1 0 1 3 1 2 3 2 1 3 1 2 3 1 2 3 1 2 1 2 3 1 3 1 3 1 3 1 3 2 3 2 3 2 1 3 2 4 3 4]
20, 5, 3, N/A, 49, [4 0 1 0 2 1 2 3 0 1 0 2 0 2 1 2 1 2 1 2 0 1 0 2 0 1 2 1 0 3 2 0 3 2 3 2 0 3 0 3 0 3 0 3 0 2 3 2 3 0 3 2 3 2 0 2 0 3 0 2 0 2 0 3 2 3 2 3 2 0 3 0 3 2 0 3 1 2 0 3 2 3 2]
20, 5, 4, N/A, 33, [0 2 3 4 1 2 3 2 4 1 4 2 1 4 2 4 2 4 2 4 1 2 4 1 4 1 4 1 4 1 2 4 1 2 1 4 1 2 4 1 4 1 2 4 2 4 1 4 1 4]
20, 6, 0, N/A, 63, [5 2 1 4 3 2 1 0 3 0 4 1 4 1 0 3 2 0 3 4 3 0 2 4 3 2 3 2 0 4 3 2 3 4 3 2 4 0 2 3 2 3 0 4 3 0 4 3 4 3 2 0 2 0 3 0 3 2 3 0 2 0 4 2 3 2 4 2 4 2 4 3 4 3 2 0 4 3 4 2 0 3 2 3 2 0 2 3 4 0 5]
20, 6, 1, N/A, 52, [3 1 2 5 4 1 2 0 1 2 5 2 5 0 1 5 4 2 5 4 2 4 5 1 4 1 5 2 4 1 2 1 4 1 5 4 2 5 4 5 2 1 5 4 5 4 1 4 1 5 2 4 5 1 5 1 5 1 5 4 5 2 1 2 1 5 1 2 5 1 4 0 2 5 1]
20, 6, 2, N/A, 69, [2 5 4 1 2 0 1 4 1 3 1 4 2 3 4 3 4 3 1 3 1 4 2 3 2 3 4 2 3 4 3 1 4 1 4 1 2 4 1 4 1 2 1 4 2 1 4 1 4 1 2 3 4 2 3 2 1 4 3 1 4 3 4 1 3 1 4 3 1 3 4 1 4 3 0 3 0 1 3 4 0 3 0 3]
20, 6, 3, N/A, 62, [0 5 0 2 3 0 4 1 2 1 2 1 2 0 4 0 2 0 4 2 3 1 2 3 4 1 3 4 3 4 1 3 4 2 3 1 2 1 4 1 3 4 2 1 3 2 1 2 1 2 1 4 1 3 1 2 3 1 3 1 3 2 3 1 3 4 3 4 1 4 3 4 1 3 1 4 3 5 2 1 3 2 3]
20, 6, 4, N/A, 57, [2 0 3 5 2 0 4 0 1 0 3 0 4 2 1 3 2 3 1 2 4 2 1 4 3 4 1 3 1 4 1 3 4 3 2 4 3 4 1 2 1 2 3 2 1 3 1 2 1 3 1 3 1 3 2 3 1 3 2 1 3 1 2 3 2 1 2 3 2 4 3 1 4 2 1 4]
20, 7, 0, N/A, 94, [2 6 4 0 2 1 3 5 0 4 2 0 5 4 3 1 0 5 3 0 3 0 4 0 1 5 1 3 0 3 0 4 0 4 3 4 1 3 0 1 3 0 3 1 4 3 0 4 1 0 4 3 0 4 1 0 1 4 1 0 1 3 4 0 4 3 5 0 3 5 4 0 3 5 3 4 5 4 3 4 3 0 5 0 3 5 0 4 3 1 5 3 4 5 4 0 1 3]
20, 7, 1, N/A, 86, [1 5 4 1 2 6 5 3 1 3 2 6 0 5 6 2 3 2 6 5 6 2 3 5 0 2 5 6 0 6 0 6 5 6 5 0 5 6 0 6 0 5 6 2 6 0 5 0 2 6 2 5 6 5 2 6 5 2 5 0 5 6 0 6 0 5 2 6 5 0 2 0 5 0 5 0 5 0 6 3 2 6 3 0 2 0 2 6 0]
20, 7, 2, N/A, 94, [4 0 5 0 6 2 3 2 3 6 3 1 0 3 2 6 3 0 6 3 0 3 0 3 6 0 3 6 0 6 3 2 3 6 2 3 0 2 3 2 0 3 0 2 6 2 0 3 0 3 0 2 6 0 3 6 2 3 2 3 0 3 2 3 2 3 2 3 2 3 2 3 0 3 0 3 0 2 3 0 3 2 0 2 0 3 2 3 6 1 2 0 3 2 3]
20, 7, 3, N/A, 88, [6 3 2 0 3 4 2 5 4 1 3 2 4 5 2 4 3 2 4 3 4 3 4 1 5 3 5 2 5 1 5 1 5 3 1 3 5 2 3 5 2 5 1 2 1 2 3 1 3 2 3 2 3 1 3 5 3 5 1 3 5 1 5 1 3 1 3 5 3 5 1 3 0 3 1 0 5 0 1 2 1 2 3 0 5]
20, 7, 4, N/A, 89, [0 2 4 1 5 4 2 4 3 5 6 2 4 3 4 6 1 2 3 1 2 6 3 1 2 6 1 2 3 2 6 2 3 2 3 1 6 1 3 6 3 4 2 1 4 6 1 2 6 1 2 4 6 1 6 1 2 6 2 1 6 4 1 6 1 4 2 4 1 4 2 1 2 4 6 4 2 6 4 2 1 6 2 3 1 5 4 3 6]
20, 8, 0, N/A, 127, [3 1 4 5 7 2 6 4 0 1 6 5 6 4 7 0 7 6 4 5 6 4 5 4 0 5 1 7 0 6 1 0 5 6 5 1 5 1 0 6 0 7 0 5 7 1 7 5 1 5 6 1 6 5 7 1 5 6 1 6 7 5 6 4 7 5 4 5 4 0 5 4 7 4 5 1 5 7 5 0 7 0 4 5 0 4 1 7 4 7 4 0 4 0 1 7 1 0 4 7 1 4 7 1 0 7 0 1 0 7 1 5 0 5 4 0 4 0 4]
20, 8, 1, N/A, 135, [6 4 5 6 2 1 0 6 7 0 2 7 3 6 2 7 3 1 7 0 1 3 2 6 1 3 0 2 1 0 2 0 1 0 3 1 3 0 1 2 3 6 3 1 6 2 6 3 1 6 2 3 1 3 6 1 2 3 6 2 6 3 0 3 6 0 2 0 6 2 3 0 6 3 6 3 6 3 6 0 6 3 6 2 0 3 0 2 6 3 6 1 3 6 1 3 6 1 2 3 0 1 0 6 1 2 5 1 0 1 2 1]
20, 8, 2, N/A, 141, [0 2 6 0 7 1 5 4 3 6 5 4 1 7 5 3 1 3 5 7 3 5 3 4 3 4 3 4 7 3 5 3 4 5 1 7 3 1 5 3 7 4 7 4 1 3 4 7 1 3 4 1 3 1 5 7 5 1 4 7 4 7 1 7 4 7 4 1 7 1 4 7 5 4 5 4 5 4 5 7 5 4 1 5 1 7 5 7 5 3 7 5 3 4 7 4 7 4 3 4 7 4 7 4 3 7]
20, 8, 3, N/A, 135, [0 5 4 2 4 7 6 5 1 2 7 5 7 6 5 7 3 6 2 3 2 6 7 3 2 7 2 6 7 3 7 2 6 2 3 7 2 6 3 2 7 2 1 5 6 5 6 2 3 2 6 1 5 3 6 1 2 3 5 3 1 5 2 1 5 3 2 1 3 5 3 1 2 5 2 1 5 1 2 1 5 2 1 3 1 2 3 1 5 6 2 5 1 6 1 2 5 1 5 6 2 1 6 2 6 5 1 6 5 6 3 1 2 4 6]
20, 8, 4, N/A, 143, [1 3 5 2 4 3 5 6 0 7 3 6 0 7 4 6 7 4 6 7 0 7 5 0 7 4 6 7 6 4 0 3 5 4 6 5 4 3 5 3 4 6 5 4 5 4 3 0 3 4 0 4 3 5 4 5 0 5 3 4 6 0 3 6 5 4 0 3 5 6 3 6 4 5 4 3 4 6 3 5 0 3 6 5 3 4 0 4 6 0 3 4 6 0 5 6 0 3 6 0 4 3 5 4 3 0 5 4 0 3 0 4 0 3 4 0 6 0 5 0 4 6 0 6 4 3 0 4 3 2]
25, 4, 0, N/A, 31, [1 0 3 2 3 0 1 0 1 0 3 0 1 0 1 3 1 3 1 3 1 3 1 0 1 0 1 0 3 0 3 0 3 0 1 3 1 3 1 3 1 3 1 3 1 3 0 1 3 0]
25, 4, 1, N/A, 45, [3 0 1 3 2 0 3 0 3 2 3 0 2 0 2 0 2 0 2 3 2 3 2 3 2 3 2 3 2 0 2 0 2 0 2 3 0 3 0 3 0 3 0 2 0 2 0 3 0 2 3 2 3 2 3 0 2 0 2 3 0 2]
25, 4, 2, N/A, 49, [0 2 3 1 0 1 3 1 3 1 3 1 0 3 1 3 1 0 1 0 1 0 1 0 1 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 1 0 1 0 3 0 1 0 1 0 3 1 0 3 0 1 0 3 1]
25, 4, 3, N/A, 44, [3 1 0 1 3 1 2 3 1 2 3 1 2 1 3 1 3 1 3 1 3 2 1 2 1 2 1 3 2 3 2 3 2 3 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1]
25, 4, 4, N/A, 36, [0 3 2 1 0 3 1 0 3 1 0 1 3 0 3 0 3 0 3 0 3 1 3 1 3 1 3 1 3 1 3 1 0 3 0 3 0 1 3 1 0 3 0 3 0 3 0 3 0 1 3 0]
25, 5, 0, N/A, 116, [3 2 4 3 0 2 1 0 3 2 0 3 0 1 2 3 1 2 3 2 1 3 1 3 2 1 2 3 2 3 1 3 2 1 3 2 1 3 2 1 2 1 2 3 1 2 1 2 3 2 1 2 1 3 1 3 1 3 1 2 1 3 2 3 1 2 1 2 3 1 3 2 3 1 3 2 1 3 1 2 3 1 3 2 3 1 3 2 3 2 3 1 2 1 3 2 3 1 3 1 3 1 3 1 0 3 2 1 3 1 0 1 2 1 2 3]
25, 5, 1, N/A, 95, [3 1 2 3 4 3 0 4 3 4 2 3 4 3 2 4 2 4 3 4 3 4 3 4 2 4 3 4 0 2 3 0 2 0 3 0 3 2 0 2 3 2 3 2 0 3 2 3 0 2 0 2 0 3 2 3 0 2 0 2 0 2 3 0 3 0 2 4 2 0 2 0 4 0 4 2 4 0 4 2 4 0 2 0 4 2 4 2 0 2 0 4 2]
25, 5, 2, N/A, 97, [3 1 2 0 4 2 3 2 4 3 2 0 2 3 2 0 3 0 3 0 3 0 3 4 0 4 2 0 4 0 2 4 0 2 4 0 4 2 0 4 2 4 0 2 4 2 0 4 0 4 0 4 2 0 2 0 4 2 4 2 4 0 2 0 2 0 4 2 0 2 0 2 4 2 0 4 2 4 0 4 2 0 4 2 4 2 4 2 4 2 0 1 4 1 4 2]
25, 5, 3, N/A, 103, [3 0 2 4 3 0 1 3 4 3 4 1 4 1 3 1 3 1 3 1 4 1 4 1 0 3 1 3 0 1 0 3 1 3 1 0 1 0 1 0 1 0 3 0 1 0 1 0 3 0 3 1 0 1 3 0 1 0 3 1 0 3 0 1 0 1 0 1 3 1 3 0 1 0 1 3 0 3 1 3 1 0 3 1 3 0 2]
25, 5, 4, N/A, 95, [4 2 3 2 4 2 1 0 2 0 4 1 2 1 4 2 1 2 1 4 1 2 1 4 0 2 0 4 0 4 2 4 2 4 2 0 2 4 0 4 0 2 4 2 4 0 4 0 2 0 2 4 2 4 2 4 2 4 2 4 2 4 2 4 1 0 2 1 0 2 0 2 0 1 2 1 2 0 1 2 1 0 2 1 0 1 4 2 4 1 0 1]
25, 6, 0, N/A, 155, [1 0 3 5 2 4 5 3 0 5 0 2 0 2 5 3 5 0 5 3 5 2 3 2 5 2 5 2 3 5 0 3 0 3 5 0 5 3 0 5 0 5 3 5 3 5 3 5 0 3 2 3 2 5 0 5 3 0 3 0 5 3 0 3 5 0 5 3 0 2 5 3 2 3 5 2 3 2 5 3 5 3 5 3 5 2 3 5 2 5 2 3 2 3 0 5 2 3 2 5 2 3 5 3 5 3 4 5 3]
25, 6, 1, N/A, 170, [5 2 5 0 4 3 1 5 3 0 5 3 1 5 1 3 5 3 1 3 5 1 5 1 3 1 0 4 3 0 3 4 0 4 0 4 0 5 0 5 0 5 0 4 0 5 3 5 3 5 0 3 0 5 3 4 3 5 0 4 3 0 4 5 3 5 4 5 4 3 5 3 5 3 5 4 5 0 3 4 0 4 3 4 0 4 3 4 0 4 3 4 3 4 3 0 3 0 4 0 3 5 4 5 0 4 0 5 0 3 4 3 0 5 3 5 3 1 3 0 5 1 5 3]
25, 6, 2, N/A, 148, [0 5 4 1 4 3 2 3 1 5 1 2 4 3 2 5 1 4 5 2 4 2 1 2 5 2 5 2 5 4 1 5 4 5 2 5 2 5 4 2 4 5 2 5 2 5 2 4 5 2 1 2 5 1 5 2 5 2 1 5 2 5 2 1 2 1 5 2 1 2 1 2 1 2 1 4 5 4 1 2 4 2 1 4 2 1 4 1 2 4 1 4 2 1 4 2 1 2 4 1 2 1 2 3 2 3 2 0]
25, 6, 3, N/A, 143, [4 0 2 5 3 0 5 4 0 4 1 3 4 1 3 4 0 4 3 4 0 4 3 1 4 3 0 3 4 1 0 4 1 3 1 3 1 4 3 1 3 4 1 5 3 0 5 3 4 3 5 0 4 3 4 3 0 4 3 5 4 5 0 4 5 4 0 4 5 0 5 4 5 4 5 0 4 3 0 3 0 4 5 0 4 0 4 5 4 0 3 0 3 0 5 3 5 3 0 3 0 5 0 3 0 3 0 3 0 5 4 5 3 0 5 4 3 0 5 0 5 3 5 0 4]
25, 6, 4, N/A, 178, [5 2 1 3 0 1 4 0 4 1 3 0 3 2 1 2 1 3 0 1 3 0 3 1 0 1 3 0 3 0 2 0 1 0 2 0 3 1 3 0 1 0 1 0 1 3 2 3 2 0 2 0 2 3 2 3 0 2 0 2 0 2 0 3 2 3 2 0 3 0 2 0 2 0 3 2 3 2 0 3 2 3 0 3 0 3 4 2 0 2 4 0 2 4 3 4 3 4 2 3 2 3 2 0 1 4 1 4 0 4 3 1 4 0 3 1 0 3 1 4 1 0 3 4 0 3 4]
25, 7, 0, N/A, 252, [4 1 3 5 6 5 3 0 1 2 0 5 3 1 0 1 3 1 0 2 5 3 5 1 3 2 3 0 3 5 1 5 3 0 3 5 1 3 5 1 2 1 0 2 5 1 5 0 2 1 2 5 0 1 5 2 0 2 5 2 1 2 0 1 2 1 0 5 0 5 2 5 0 2 5 1 2 1 0 2 5 0 5 0 5 2 5 0 5 1 2 1 5 1 5 2 1 0 2 1 5 2 0 5 2 1 0 2 0 1 0 5 1 0 5 0 1 2 0 1 2 5 2 5 0 2 1 0 2 1 5 0 1 0 1 2 0 1 2 4 1 2 3 2 4 1 2]
